what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126600035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126616689
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348126619261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126624507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126626028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348126631311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348126635923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348126638164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126640810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126642884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348126646445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126649869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126651132
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348126653462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126655903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126657206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348126659917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348126660206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348126661427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126670786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126700446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126705875
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348126706409
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348126712009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126749833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126750463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126769228
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348126769777
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348126770488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348126774512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348126780433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348126783609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348126783897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348126786478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348126788298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348126791154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348126793761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348126796882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348126800465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348126804093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348126804498
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348126810145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126824420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126830721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348126834821
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348126837102
