what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349432072529
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349432075640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349432080033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349432082319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1349432082381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349432096218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349432123935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1349432124029
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349432124673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349432379217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349432393409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349432397044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349432398026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349432398886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349433676133
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349433677008
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1349433677968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349433679551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349433682374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349433743821
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1349433745424
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349433752144
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349433752288
